,Price_DA,Load_DA,Load_AC,Gen_SC,Sol_DA,Won_DA,Woff_DA
6/2/2017 8:00,41.5,13779,13938,13286,213,27,6
6/2/2017 9:00,39.96,14582,14742,13130,452,14,2
6/2/2017 10:00,38.67,14852,14900,12757,713,12,2
6/2/2017 11:00,37.89,14794,14934,12637,966,12,2
6/2/2017 12:00,37.34,14674,14765,12514,1134,14,2
6/2/2017 13:00,35.08,14467,14662,12133,1211,17,5
6/2/2017 14:00,33.62,14396,14667,12108,1209,25,13
6/2/2017 15:00,34.82,14290,14561,12208,1144,55,19
6/2/2017 16:00,35.96,14265,14597,12264,1020,144,21
6/2/2017 17:00,39.7,14560,14650,12485,860,213,25
6/2/2017 18:00,42.78,14862,14543,12766,661,277,29
6/2/2017 19:00,44.9,14551,14076,13340,435,279,32
6/2/2017 20:00,43.52,14397,13725,14199,236,297,43
6/2/2017 21:00,41.98,14138,13237,14995,93,355,53
6/2/2017 22:00,41.96,13934,13023,15067,13,457,66
6/2/2017 23:00,36.64,13467,12723,14952,0,533,77
6/3/2017 0:00,30.08,13112,11876,13617,0,486,65
6/3/2017 1:00,30.76,12099,11019,12494,0,422,61
6/3/2017 2:00,28.74,11440,10550,12213,0,293,30
6/3/2017 3:00,27.06,11054,10353,11328,0,215,18
6/3/2017 4:00,26.49,10860,10142,11219,0,159,16
6/3/2017 5:00,25,10763,10094,10973,0,126,20
6/3/2017 6:00,26.51,10500,9981,10414,5,108,17
6/3/2017 7:00,26.89,10982,10480,9791,40,80,24
6/3/2017 8:00,30.79,11535,11410,9408,100,76,39
6/3/2017 9:00,31.25,12056,12259,9334,222,67,42
6/3/2017 10:00,28.31,12417,12729,9134,396,91,48
6/3/2017 11:00,37.63,12491,12757,9136,587,106,51
6/3/2017 12:00,42.31,12505,12634,9183,757,149,72
6/3/2017 13:00,36.22,12177,12341,9030,873,284,89
6/3/2017 14:00,32.4,12053,12059,8714,893,405,100
6/3/2017 15:00,33.38,11921,11754,8553,844,474,97
6/3/2017 16:00,29.73,12014,11759,8563,777,546,90
6/3/2017 17:00,33.94,12512,12025,9686,688,592,85
6/3/2017 18:00,37.3,13132,12311,10620,526,578,77
6/3/2017 19:00,38.16,13116,12140,11483,328,506,68
6/3/2017 20:00,36.96,13236,12101,13255,179,465,46
6/3/2017 21:00,36.97,13170,11845,14210,72,416,39
6/3/2017 22:00,39.9,13321,11883,14323,12,373,36
6/3/2017 23:00,35.91,12830,11538,13822,0,356,36
6/4/2017 0:00,29.93,12260,10848,12047,0,322,33
6/4/2017 1:00,26.93,11630,10234,11036,0,325,34
6/4/2017 2:00,24.56,10875,9769,10280,0,315,46
6/4/2017 3:00,26.36,10601,9541,9351,0,325,49
6/4/2017 4:00,25.5,10404,9359,9013,0,349,55
6/4/2017 5:00,24.26,10314,9157,9063,0,381,65
6/4/2017 6:00,23.1,9992,8943,8158,5,438,73
6/4/2017 7:00,23.69,9971,9032,7367,83,458,85
6/4/2017 8:00,25,10192,9434,7123,201,544,90
6/4/2017 9:00,27.4,10400,9866,7599,427,573,95
6/4/2017 10:00,26.89,10723,10201,7624,635,567,96
6/4/2017 11:00,25.63,10743,10323,7769,840,626,111
6/4/2017 12:00,25.1,10864,10544,7836,993,816,136
6/4/2017 13:00,24.06,10889,10433,7649,1054,1073,150
6/4/2017 14:00,23.35,10868,10209,7471,1103,1222,156
6/4/2017 15:00,23.19,10824,9952,7497,1130,1189,154
6/4/2017 16:00,25.25,10885,9888,7512,1069,1137,145
6/4/2017 17:00,25.76,11461,10319,7938,926,1050,141
6/4/2017 18:00,26.61,12329,10987,8827,714,914,138
6/4/2017 19:00,31.06,12713,11103,10203,472,772,129
6/4/2017 20:00,34.91,13165,11217,11536,254,617,120
6/4/2017 21:00,34.99,13231,11067,12414,100,461,117
6/4/2017 22:00,39.91,13577,11210,12772,15,386,122
6/4/2017 23:00,34.9,13208,11189,12574,0,370,125
6/5/2017 0:00,28.92,12201,10506,11749,0,417,123
6/5/2017 1:00,24.72,11586,9857,10993,0,447,129
6/5/2017 2:00,23.09,11150,9438,10522,0,500,124
6/5/2017 3:00,22.22,10945,9258,10153,0,552,128
6/5/2017 4:00,22.19,10920,9059,10403,0,654,123
6/5/2017 5:00,23.09,11093,8939,11472,0,756,122
6/5/2017 6:00,24.89,11454,8902,13141,5,747,125
6/5/2017 7:00,24.62,12923,9187,13717,64,683,139
6/5/2017 8:00,27.02,14590,9723,13307,136,693,148
6/5/2017 9:00,28.7,15240,10363,13039,239,776,160
6/5/2017 10:00,30,15358,10676,12552,329,907,180
6/5/2017 11:00,31.8,15349,10720,12387,396,1048,200
6/5/2017 12:00,36.89,15436,10877,12300,517,1045,195
6/5/2017 13:00,32.07,15229,10922,12178,707,1099,189
6/5/2017 14:00,30,15224,10910,12310,840,1144,163
6/5/2017 15:00,30,15264,10903,12460,890,1036,138
6/5/2017 16:00,26.86,15411,10854,12816,861,902,112
6/5/2017 17:00,30.02,16010,11367,13048,739,749,88
6/5/2017 18:00,35.94,15984,11876,13842,558,581,65
6/5/2017 19:00,39.01,15490,11818,15436,355,426,49
6/5/2017 20:00,40.63,15684,11845,16910,189,298,21
6/5/2017 21:00,38.61,15511,11602,17531,75,316,25
6/5/2017 22:00,38.42,15642,11732,17798,12,461,48
6/5/2017 23:00,30.14,14852,11444,17822,0,684,105
6/6/2017 0:00,24.22,13833,10649,16513,0,991,153
6/6/2017 1:00,19.3,12635,10032,15297,0,1234,195
6/6/2017 2:00,14.49,11996,9712,14850,0,1533,238
6/6/2017 3:00,10.54,11694,9618,14377,0,1569,238
6/6/2017 4:00,9.8,11571,9588,14196,0,1663,239
6/6/2017 5:00,13.38,11512,9772,14548,0,1758,243
6/6/2017 6:00,26.7,11983,10338,14273,6,1806,260
6/6/2017 7:00,30.36,13573,12046,14007,32,1789,277
6/6/2017 8:00,36.08,15290,13735,14085,70,1950,291
6/6/2017 9:00,30.11,15861,14748,13564,106,2013,295
6/6/2017 10:00,28.09,15691,14955,13426,133,2235,314
6/6/2017 11:00,30,15797,15027,13296,239,2450,320
6/6/2017 12:00,29.9,15697,14812,12865,454,2597,337
6/6/2017 13:00,28.5,15048,14558,12731,646,2805,347
6/6/2017 14:00,28.3,15320,14443,12796,682,2941,349
6/6/2017 15:00,27.7,15106,14361,12525,619,2996,341
6/6/2017 16:00,29.9,14870,14305,12562,554,3066,340
6/6/2017 17:00,35.1,15178,14445,12702,486,3091,343
6/6/2017 18:00,29.9,15661,14251,13181,383,2937,344
6/6/2017 19:00,35.46,15329,13957,14524,215,2928,340
6/6/2017 20:00,30,15390,13656,16305,92,2787,342
6/6/2017 21:00,25.5,15309,13073,17674,37,2747,344
6/6/2017 22:00,30,15339,12850,17180,5,2756,342
6/6/2017 23:00,30,14638,12338,17231,0,2691,342
6/7/2017 0:00,33.42,13663,11346,16212,0,2728,342
6/7/2017 1:00,8.8,12752,10619,15231,0,2672,343
6/7/2017 2:00,6.82,12133,10209,14546,0,2634,348
6/7/2017 3:00,2.1,11908,9972,14096,0,2633,349
6/7/2017 4:00,1.74,11787,9936,14444,0,2645,348
6/7/2017 5:00,5.26,11863,9986,15158,0,2670,348
6/7/2017 6:00,12.33,12319,10632,15004,5,2716,350
6/7/2017 7:00,28,13775,12258,14364,62,2754,350
6/7/2017 8:00,39.44,15248,13743,14287,139,2856,352
6/7/2017 9:00,40.39,15937,14696,14051,255,2896,354
6/7/2017 10:00,41.4,16079,14894,13429,333,2970,355
6/7/2017 11:00,39.1,15603,15102,12330,350,2971,356
6/7/2017 12:00,31.01,15548,15088,11867,357,2973,356
6/7/2017 13:00,37.4,15287,14968,11835,379,2958,357
6/7/2017 14:00,32.4,15654,15019,11854,385,2884,356
6/7/2017 15:00,29,15675,14826,12010,437,2819,349
6/7/2017 16:00,30.1,15615,14626,11823,565,2727,342
6/7/2017 17:00,30,15734,14583,11824,637,2725,335
6/7/2017 18:00,28.5,15768,14221,12204,577,2664,318
6/7/2017 19:00,29.92,15352,13727,13363,401,2519,299
6/7/2017 20:00,32,15393,13489,14657,214,2314,291
6/7/2017 21:00,39.15,15142,13104,15506,83,2137,289
6/7/2017 22:00,57.4,15121,12865,16484,14,2013,294
6/7/2017 23:00,51.29,14615,12460,16716,0,1935,291
6/8/2017 0:00,25.9,13582,11364,15503,0,1863,276
6/8/2017 1:00,35.1,12542,10597,14258,0,1728,264
6/8/2017 2:00,35.5,11996,10181,13532,0,1574,256
6/8/2017 3:00,18.07,11806,10014,13394,0,1487,247
6/8/2017 4:00,18.42,11719,9962,13116,0,1336,232
6/8/2017 5:00,19.21,11690,10043,13268,0,1213,220
6/8/2017 6:00,32.77,11947,10651,13154,5,1158,211
6/8/2017 7:00,35.51,13054,12226,12741,20,1177,215
6/8/2017 8:00,35.51,14014,13920,12650,41,1223,217
6/8/2017 9:00,33.65,14618,14661,12640,76,1257,218
6/8/2017 10:00,32.25,14825,14879,12491,126,1360,225
6/8/2017 11:00,32.45,14641,14895,12305,182,1471,226
6/8/2017 12:00,31.13,14548,14713,11777,259,1420,222
6/8/2017 13:00,30,14388,14518,11678,373,1397,213
6/8/2017 14:00,29.88,14475,14301,11268,501,1371,210
6/8/2017 15:00,30.02,14217,14190,10976,580,1327,193
6/8/2017 16:00,31.65,14634,14334,10830,597,1410,177
6/8/2017 17:00,34.79,14991,14559,10795,586,1463,166
6/8/2017 18:00,38.01,15343,14428,11238,490,1124,139
6/8/2017 19:00,43.91,15178,14102,12562,322,763,117
6/8/2017 20:00,41.87,15325,13825,14017,176,577,110
6/8/2017 21:00,37.6,15165,13310,14874,70,475,112
6/8/2017 22:00,36.13,14980,13063,15101,12,414,107
6/8/2017 23:00,30.75,14511,12747,14596,0,349,100
6/9/2017 0:00,28.18,12878,11810,13315,0,335,113
6/9/2017 1:00,27.92,11983,11034,13059,0,400,128
6/9/2017 2:00,25.88,11467,10518,12263,0,569,113
6/9/2017 3:00,24.84,11210,10285,12185,0,636,110
6/9/2017 4:00,25.1,11120,10241,12175,0,703,98
6/9/2017 5:00,28.21,11187,10380,12740,0,752,87
6/9/2017 6:00,33.29,11565,10951,13663,6,623,88
6/9/2017 7:00,39.38,12827,12532,14194,58,624,90
6/9/2017 8:00,42.59,14239,14308,14031,90,488,86
6/9/2017 9:00,40.59,14990,15351,13768,93,529,101
6/9/2017 10:00,40.22,15145,15893,13460,83,749,156
6/9/2017 11:00,40.81,14821,15822,13121,142,979,200
6/9/2017 12:00,36.38,15127,15471,12646,353,1162,209
6/9/2017 13:00,33.83,14586,14704,12293,651,1287,217
6/9/2017 14:00,31.05,14652,14520,11854,903,1373,216
6/9/2017 15:00,29.09,14696,14120,12031,1024,1434,203
6/9/2017 16:00,29.69,14739,14002,11918,1026,1439,209
6/9/2017 17:00,31.44,14996,14072,11915,925,1323,204
6/9/2017 18:00,33.2,15191,13978,12429,701,1218,205
6/9/2017 19:00,35.07,14695,13474,13232,449,1168,198
6/9/2017 20:00,34.97,14557,13236,14222,248,977,185
6/9/2017 21:00,35.9,14230,12711,15071,103,794,174
6/9/2017 22:00,37.86,13998,12347,15354,17,720,166
6/9/2017 23:00,36.01,13715,12251,15197,0,690,161
6/10/2017 0:00,34.65,13446,11383,13010,0,682,159
6/10/2017 1:00,31.92,12442,10518,11990,0,679,148
6/10/2017 2:00,28.9,11809,10062,12199,0,660,152
6/10/2017 3:00,27.68,11481,9806,11619,0,634,148
6/10/2017 4:00,27.06,11272,9628,10806,0,620,135
6/10/2017 5:00,27.05,11151,9425,10575,0,580,120
6/10/2017 6:00,27.79,10838,9500,10041,6,511,103
6/10/2017 7:00,29.71,11291,9902,9414,103,431,97
6/10/2017 8:00,30.9,11848,10725,9051,215,413,103
6/10/2017 9:00,31.94,12399,11446,9233,374,412,104
6/10/2017 10:00,29.9,12744,11972,8832,428,449,102
6/10/2017 11:00,29.94,12797,11948,8784,383,479,108
6/10/2017 12:00,28.35,12682,11881,8838,337,524,114
6/10/2017 13:00,25.86,12291,11672,8548,372,560,115
6/10/2017 14:00,25.01,12127,11518,8018,535,555,103
6/10/2017 15:00,25.03,11950,11312,7923,750,478,96
6/10/2017 16:00,26.6,12028,11271,8077,863,443,98
6/10/2017 17:00,29.1,12503,11544,9067,826,448,105
6/10/2017 18:00,35.41,13007,11999,9777,662,455,101
6/10/2017 19:00,38.24,13166,11903,10510,439,402,102
6/10/2017 20:00,38.78,13482,11824,12379,245,305,106
6/10/2017 21:00,38.28,13442,11576,13452,102,359,98
6/10/2017 22:00,39.68,13466,11460,13696,17,523,97
6/10/2017 23:00,36.94,13025,11474,13127,0,651,112
6/11/2017 0:00,29.1,12426,10779,11607,0,655,119
6/11/2017 1:00,25.12,11817,10156,10822,0,654,121
6/11/2017 2:00,21.78,11185,9769,10490,0,586,109
6/11/2017 3:00,18,10892,9548,9672,0,582,109
6/11/2017 4:00,15.9,10789,9357,9188,0,591,112
6/11/2017 5:00,12.6,10667,9119,9172,0,609,115
6/11/2017 6:00,12.84,10256,8921,8092,6,582,113
6/11/2017 7:00,16.49,10153,9067,7026,103,501,106
6/11/2017 8:00,18,10269,9568,6658,217,335,83
6/11/2017 9:00,21.55,10430,10150,7199,447,303,79
6/11/2017 10:00,22.64,10712,10582,7185,683,321,77
6/11/2017 11:00,22.6,10736,10726,7329,893,334,79
6/11/2017 12:00,32.6,10790,10879,7366,1044,469,98
6/11/2017 13:00,25.74,10814,10811,7210,1112,684,120
6/11/2017 14:00,25.5,10697,10739,6960,1071,918,142
6/11/2017 15:00,22.01,10637,10842,6926,953,1058,158
6/11/2017 16:00,21.85,10707,11089,6936,793,1137,165
6/11/2017 17:00,24.5,11151,11635,7387,584,1058,168
6/11/2017 18:00,30.36,12230,12218,8085,354,1108,208
6/11/2017 19:00,33.13,12672,12080,9367,184,1369,257
6/11/2017 20:00,33.62,13145,12216,10746,102,1520,276
6/11/2017 21:00,33.4,13254,11842,11811,47,1473,250
6/11/2017 22:00,33.7,13544,11805,12313,9,1334,246
6/11/2017 23:00,28.61,13356,11598,12287,0,1431,256
6/12/2017 0:00,25.02,12406,10832,11158,0,1484,254
6/12/2017 1:00,20.66,11773,10190,10322,0,1415,250
6/12/2017 2:00,18.15,11211,9921,9897,0,1441,257
6/12/2017 3:00,14.6,10983,9799,9752,0,1414,254
6/12/2017 4:00,15.66,10869,9759,9825,0,1410,259
6/12/2017 5:00,20.37,10889,9855,10480,0,1485,264
6/12/2017 6:00,30.08,11082,10407,11757,6,1577,269
6/12/2017 7:00,36.04,12171,11961,12109,93,1646,270
6/12/2017 8:00,36.45,13400,13653,11650,190,1833,276
6/12/2017 9:00,34.49,13889,14464,11414,337,1951,278
6/12/2017 10:00,35.22,14039,14645,11365,420,2012,282
6/12/2017 11:00,40.86,14051,14815,11326,502,2123,295
6/12/2017 12:00,34.9,14062,14756,11455,515,2183,298
6/12/2017 13:00,35.1,13968,14761,11378,526,2256,297
6/12/2017 14:00,33.38,13950,14697,11329,593,2330,294
6/12/2017 15:00,27.4,14130,14557,11364,662,2315,288
6/12/2017 16:00,32.4,14299,14620,11592,664,2248,281
6/12/2017 17:00,43.29,14894,14716,11707,543,2176,270
6/12/2017 18:00,41,15073,14503,12513,355,2032,246
6/12/2017 19:00,39.07,14814,14053,14007,206,1763,223
6/12/2017 20:00,35.91,15170,13658,15919,103,1461,210
6/12/2017 21:00,35.43,15085,13205,16602,39,1235,194
6/12/2017 22:00,36.99,15164,12958,16633,7,1098,161
6/12/2017 23:00,32.4,14568,12505,16387,0,983,163
6/13/2017 0:00,30.75,13523,11422,15614,0,510,263
6/13/2017 1:00,27,12327,10704,14948,0,846,339
6/13/2017 2:00,32.8,11900,10416,14757,0,598,365
6/13/2017 3:00,27,11447,10311,14274,0,635,452
6/13/2017 4:00,26.9,11339,10023,14020,0,665,497
6/13/2017 5:00,25.5,11891,9992,14372,0,728,448
6/13/2017 6:00,33.12,11652,10635,14209,6,852,434
6/13/2017 7:00,39.47,13147,12265,14010,71,915,417
6/13/2017 8:00,40,14761,13745,14202,160,895,406
6/13/2017 9:00,43.95,15404,14396,14030,369,1038,395
6/13/2017 10:00,42,15248,14485,13735,496,1088,444
6/13/2017 11:00,35.5,15414,14527,13774,682,1233,471
6/13/2017 12:00,30,14956,14504,13433,819,1309,544
6/13/2017 13:00,42,14473,14380,13208,907,1440,530
6/13/2017 14:00,28.7,14845,14521,13333,945,1445,447
6/13/2017 15:00,29.17,14466,14310,13352,912,1520,460
6/13/2017 16:00,33.98,14470,14353,13323,846,1635,454
6/13/2017 17:00,36.9,14571,14450,13390,772,1603,423
6/13/2017 18:00,38.52,14709,14161,13597,640,1432,435
6/13/2017 19:00,42.92,14358,13688,14593,448,1336,499
6/13/2017 20:00,41.95,14544,13492,16189,256,1390,520
6/13/2017 21:00,40.96,14449,13098,17634,108,1171,534
6/13/2017 22:00,41.12,14371,12727,17223,19,1187,503
6/13/2017 23:00,36.9,13807,12577,16767,0,1176,512
6/14/2017 0:00,32.21,12113,11620,15023,0,63,8
6/14/2017 1:00,29.18,11228,10844,13588,0,64,11
6/14/2017 2:00,28.95,10679,10451,12744,0,69,12
6/14/2017 3:00,27.86,10446,10300,12301,0,66,12
6/14/2017 4:00,27.5,10395,10162,12417,0,66,12
6/14/2017 5:00,28.98,10472,10145,12944,0,71,15
6/14/2017 6:00,34.4,10953,10696,13762,6,73,14
6/14/2017 7:00,41.26,12483,12222,13930,103,87,16
6/14/2017 8:00,43.76,13954,13768,14536,214,42,14
6/14/2017 9:00,41.63,14584,14310,14655,452,33,13
6/14/2017 10:00,41.12,14799,14389,14153,716,53,13
6/14/2017 11:00,39.93,14871,14340,13346,976,60,10
6/14/2017 12:00,36.94,14759,14116,13046,1175,54,10
6/14/2017 13:00,35.99,14527,14103,13149,1292,54,10
6/14/2017 14:00,35.92,14484,14202,12983,1315,44,10
6/14/2017 15:00,35.02,14621,14141,13009,1254,43,15
6/14/2017 16:00,35.85,14440,14254,12677,1133,53,29
6/14/2017 17:00,40.53,14470,14520,12629,962,93,52
6/14/2017 18:00,45.26,14318,14385,12727,740,157,69
6/14/2017 19:00,49.95,13977,13946,13684,491,243,81
6/14/2017 20:00,44.64,14028,13726,14887,271,334,81
6/14/2017 21:00,42.91,13753,13306,15951,113,419,75
6/14/2017 22:00,42.8,13601,13006,16617,19,532,82
6/14/2017 23:00,35.44,13199,12871,16853,0,644,98
6/15/2017 0:00,33,12381,11778,15884,0,687,107
6/15/2017 1:00,31.04,11638,10989,14900,0,722,118
6/15/2017 2:00,30.97,11112,10529,14247,0,768,130
6/15/2017 3:00,29.39,10927,10365,13557,0,756,130
6/15/2017 4:00,28.8,10873,10261,13200,0,771,131
6/15/2017 5:00,28.88,10921,10262,13446,0,744,130
6/15/2017 6:00,32.02,11144,10875,13049,6,612,115
6/15/2017 7:00,37.81,12162,12364,12939,101,444,104
6/15/2017 8:00,38,13349,13908,12697,199,274,99
6/15/2017 9:00,38.08,14007,14737,12577,440,252,99
6/15/2017 10:00,29.95,14193,14949,12237,607,310,99
6/15/2017 11:00,37.09,14116,15059,11949,706,365,110
6/15/2017 12:00,34.8,14028,15055,11326,748,510,133
6/15/2017 13:00,34.6,13801,15075,11026,823,699,146
6/15/2017 14:00,29,13701,15088,10729,884,1044,174
6/15/2017 15:00,27.16,13343,14893,10647,867,1263,185
6/15/2017 16:00,29.51,13895,14774,10696,838,1342,185
6/15/2017 17:00,33.81,14319,14724,10995,817,1417,196
6/15/2017 18:00,36.9,14584,14508,11574,713,1329,191
6/15/2017 19:00,37.01,14402,14204,12763,497,1150,179
6/15/2017 20:00,36.62,14638,14040,14312,271,989,164
6/15/2017 21:00,35.02,14444,13574,15462,108,965,170
6/15/2017 22:00,34.58,14340,13148,16165,18,898,173
6/15/2017 23:00,30,14022,12894,16126,0,881,162
6/16/2017 0:00,28.5,13126,11878,13729,0,857,143
6/16/2017 1:00,27.5,12253,11117,12703,0,775,147
6/16/2017 2:00,26,11623,10610,12010,0,765,162
6/16/2017 3:00,24.84,11194,10545,11844,0,775,169
6/16/2017 4:00,21.74,10988,10455,11930,0,846,175
6/16/2017 5:00,24.14,11054,10438,12793,0,849,175
6/16/2017 6:00,28.69,11580,10897,14025,6,888,191
6/16/2017 7:00,33.53,12757,12393,14577,68,992,199
6/16/2017 8:00,28.66,14169,13927,14294,151,1235,201
6/16/2017 9:00,30.2,14961,14621,14312,387,1292,203
6/16/2017 10:00,30,15298,14824,13913,561,1349,205
6/16/2017 11:00,33.08,15022,14984,13376,841,1489,213
6/16/2017 12:00,34.34,15185,14895,12522,1058,1540,214
6/16/2017 13:00,32.4,14382,14737,12306,1088,1635,209
6/16/2017 14:00,32.4,14323,14697,11754,991,1704,210
6/16/2017 15:00,30.66,14268,14511,11744,891,1727,202
6/16/2017 16:00,30.58,14299,14379,11858,809,1716,193
6/16/2017 17:00,34.9,14506,14283,12148,677,1641,182
6/16/2017 18:00,39.9,14769,14031,12638,520,1493,153
6/16/2017 19:00,43,14355,13450,13447,365,1309,123
6/16/2017 20:00,36.41,14455,13123,14708,213,1075,93
6/16/2017 21:00,33.18,14228,12723,15608,94,798,76
6/16/2017 22:00,35,13957,12343,15826,18,629,70
6/16/2017 23:00,43.51,13817,12400,15466,0,553,74
6/17/2017 0:00,37.4,13475,11469,13738,0,537,91
6/17/2017 1:00,35.41,12420,10674,12526,0,561,103
6/17/2017 2:00,32.85,11815,10222,12812,0,568,107
6/17/2017 3:00,30.42,11495,9957,12529,0,563,110
6/17/2017 4:00,29.75,11290,9791,11869,0,569,107
6/17/2017 5:00,27.73,11162,9717,11723,0,545,104
6/17/2017 6:00,27.71,10951,9655,10862,5,508,102
6/17/2017 7:00,30.98,11313,10271,9883,41,452,96
6/17/2017 8:00,28.83,11912,11228,9326,101,375,83
6/17/2017 9:00,34.9,12508,12153,9324,231,365,79
6/17/2017 10:00,44.9,13023,12633,8905,270,371,75
6/17/2017 11:00,40,12985,12690,8897,320,414,75
6/17/2017 12:00,32.55,12798,12598,8873,364,473,72
6/17/2017 13:00,29.75,12455,12314,8504,448,504,70
6/17/2017 14:00,28.28,12249,12014,8149,574,503,66
6/17/2017 15:00,27.08,12088,11702,8171,709,509,63
6/17/2017 16:00,23.67,12169,11679,8363,770,492,58
6/17/2017 17:00,27.62,12510,11967,9390,710,477,51
6/17/2017 18:00,31.63,13013,12232,10070,579,437,43
6/17/2017 19:00,35.1,13238,12124,10968,409,362,36
6/17/2017 20:00,35.83,13624,12014,12770,236,261,25
6/17/2017 21:00,36.97,13628,11797,13860,101,172,13
6/17/2017 22:00,38,13527,11709,14060,19,116,9
6/17/2017 23:00,35.85,13268,11691,14111,0,84,8
6/18/2017 0:00,35.99,12609,11066,12993,0,70,8
6/18/2017 1:00,30.08,12055,10368,11611,0,67,8
6/18/2017 2:00,28.53,11526,9905,10840,0,54,7
6/18/2017 3:00,26.86,11166,9664,9960,0,46,6
6/18/2017 4:00,26.23,10994,9499,9486,0,46,6
6/18/2017 5:00,25.3,10825,9172,9342,0,39,6
6/18/2017 6:00,29.59,10405,8966,8200,6,29,8
6/18/2017 7:00,29.9,10326,9152,7076,103,27,11
6/18/2017 8:00,27.72,10479,9681,6659,212,18,9
6/18/2017 9:00,25.21,10741,10321,7099,450,18,8
6/18/2017 10:00,25.5,11064,10636,7049,714,16,7
6/18/2017 11:00,26.8,11098,10730,6968,969,13,9
6/18/2017 12:00,26.8,11040,10779,7101,1159,11,9
6/18/2017 13:00,25,10847,10786,7040,1237,14,7
6/18/2017 14:00,26.1,10719,10615,6914,1204,15,6
6/18/2017 15:00,27.4,10685,10592,6835,1116,16,6
6/18/2017 16:00,26.1,10977,10726,6951,1002,23,8
6/18/2017 17:00,29.9,11484,11216,7623,854,39,14
6/18/2017 18:00,33.52,12405,11829,8675,662,56,23
6/18/2017 19:00,37.48,12645,11938,9782,443,82,34
6/18/2017 20:00,38.98,13084,12180,11205,247,110,48
6/18/2017 21:00,39.09,13092,12228,12060,104,144,49
6/18/2017 22:00,41.22,13231,12211,12520,19,217,51
6/18/2017 23:00,37.08,13196,12189,12716,0,277,55
6/19/2017 0:00,33.88,12291,11330,11802,0,266,61
6/19/2017 1:00,30.2,11602,10675,11054,0,267,55
6/19/2017 2:00,29.1,11089,10333,10705,0,279,73
6/19/2017 3:00,28.67,10915,10224,10561,0,257,72
6/19/2017 4:00,28.57,10813,10145,10381,0,270,67
6/19/2017 5:00,29.1,10824,10187,10847,0,282,67
6/19/2017 6:00,38.3,10973,10863,11553,6,279,63
6/19/2017 7:00,42.97,11921,12463,12343,103,181,47
6/19/2017 8:00,44.03,13029,14206,12358,213,69,20
6/19/2017 9:00,40.98,13563,15109,12041,447,34,13
6/19/2017 10:00,38.24,13771,15152,12129,708,32,7
6/19/2017 11:00,38.49,13697,15141,12305,962,33,4
6/19/2017 12:00,34.96,13823,15123,12403,1100,28,4
6/19/2017 13:00,35.06,13777,15067,12413,1132,25,3
6/19/2017 14:00,35.88,13691,15112,12404,1151,26,9
6/19/2017 15:00,38.33,13774,15009,12125,1140,28,17
6/19/2017 16:00,39.51,13894,15149,12180,1071,43,34
6/19/2017 17:00,42.1,14358,15235,12495,928,78,54
6/19/2017 18:00,45.6,14472,14960,13078,721,108,61
6/19/2017 19:00,49.99,14335,14700,14228,488,154,71
6/19/2017 20:00,45.4,14792,14458,15770,274,239,82
6/19/2017 21:00,44.13,14794,14059,16416,115,328,81
6/19/2017 22:00,43.68,14788,13514,16310,20,395,78
6/19/2017 23:00,36.66,14344,13197,15387,0,419,73
6/20/2017 0:00,32.39,13204,12235,14737,0,380,68
6/20/2017 1:00,32.1,12161,11374,14782,0,326,72
6/20/2017 2:00,30.15,11901,10889,14977,0,330,72
6/20/2017 3:00,28.74,11456,10684,14520,0,316,68
6/20/2017 4:00,28.47,11320,10626,13597,0,337,63
6/20/2017 5:00,30.47,11038,10612,14259,0,370,61
6/20/2017 6:00,36.81,11678,11253,14881,5,379,63
6/20/2017 7:00,43.36,13159,12790,14957,103,340,67
6/20/2017 8:00,44.02,14709,14417,15183,211,385,73
6/20/2017 9:00,42.3,15412,15183,15065,448,391,74
6/20/2017 10:00,39.66,15527,15291,14806,703,399,77
6/20/2017 11:00,43.52,15515,15376,14594,909,397,77
6/20/2017 12:00,32.75,15128,15249,14413,999,453,90
6/20/2017 13:00,32,14945,15215,14315,1032,531,109
6/20/2017 14:00,31.84,14903,15292,14153,1044,633,125
6/20/2017 15:00,31.86,14742,15121,14311,1007,727,135
6/20/2017 16:00,31.99,14720,15266,14039,907,800,146
6/20/2017 17:00,37.34,14633,15290,14176,726,879,162
6/20/2017 18:00,38.08,14678,14907,14202,573,957,161
6/20/2017 19:00,39.71,14278,14410,15333,436,1025,164
6/20/2017 20:00,39.95,14515,14099,16657,256,1088,175
6/20/2017 21:00,38.9,14458,13612,17234,108,1070,180
6/20/2017 22:00,37.42,14149,13215,17698,19,1052,184
6/20/2017 23:00,32.63,13827,12981,17364,0,1017,181
6/21/2017 0:00,30.17,12331,11897,17394,0,907,171
6/21/2017 1:00,31.19,11434,11004,16021,0,832,158
6/21/2017 2:00,30.39,10910,10565,14910,0,649,140
6/21/2017 3:00,30.87,10656,10363,14546,0,616,136
6/21/2017 4:00,30.68,10511,10245,14555,0,615,136
6/21/2017 5:00,30.92,10536,10248,14878,0,624,138
6/21/2017 6:00,38.41,10991,10893,15151,5,520,124
6/21/2017 7:00,44.02,12498,12412,14974,103,432,109
6/21/2017 8:00,44.65,13965,13777,15213,210,408,93
6/21/2017 9:00,43.24,14568,14526,14953,439,378,88
6/21/2017 10:00,40.06,14733,14606,14510,681,365,83
6/21/2017 11:00,44.51,14772,14617,14036,928,327,70
6/21/2017 12:00,42.5,14749,14611,13725,1121,274,63
